date,open,high,low,close,change,ADX,EMA_12,KAMA,MA_10,MACD,MACD_signal,MACD_hist,RSI,PSAR,SMA_20
2002/5/29,1074.55,1074.83,1067.66,1067.66,-0.64%,19.47,1082.69,1083.08,1087.68,-5.54,-6.02,0.48,42.91,1105.86,1080.6
2002/5/30,1067.66,1069.5,1054.26,1064.66,-0.28%,19.89,1079.92,1082.04,1085.04,-6.57,-6.13,-0.44,42.06,1104.34,1079.51
2002/5/31,1064.66,1079.93,1064.66,1067.14,0.23%,19.48,1077.95,1080.88,1081.93,-7.1,-6.33,-0.78,43.06,1101.33,1078.64
2002/6/3,1067.14,1070.74,1039.9,1040.68,-2.48%,20.24,1072.22,1073.04,1075.34,-9.55,-6.97,-2.58,35.89,1098.51,1077.01
2002/6/4,1040.68,1046.06,1030.52,1040.69,0.00%,21.29,1067.37,1067.74,1070.22,-11.36,-7.85,-3.51,35.89,1093.82,1076.41
2002/6/5,1040.69,1050.11,1038.84,1049.9,0.88%,21.97,1064.68,1066.44,1067.22,-11.91,-8.66,-3.25,39.93,1087.49,1076.43
2002/6/6,1049.9,1049.9,1026.91,1029.15,-1.98%,23.05,1059.21,1060.5,1061.53,-13.86,-9.7,-4.16,34.64,1081.79,1073.44
2002/6/7,1029.15,1033.02,1012.49,1027.53,-0.16%,24.53,1054.34,1051.75,1054.58,-15.36,-10.83,-4.53,34.26,1075.21,1071.17
2002/6/10,1027.53,1038.18,1025.45,1030.74,0.31%,25.5,1050.71,1047.5,1049.27,-16.11,-11.89,-4.22,35.77,1066.43,1069.96
2002/6/11,1030.74,1039.04,1012.94,1013.6,-1.66%,26.82,1045.0,1040.05,1043.18,-17.88,-13.09,-4.79,31.59,1058.87,1066.91
2002/6/12,1013.6,1021.85,1002.58,1020.26,0.66%,28.35,1041.19,1037.19,1038.44,-18.52,-14.17,-4.35,34.78,1052.38,1063.06
2002/6/13,1020.26,1023.47,1008.12,1009.56,-1.05%,29.63,1036.33,1032.72,1032.92,-19.68,-15.27,-4.4,32.18,1044.41,1058.98
2002/6/14,1009.56,1009.56,981.63,1007.27,-0.23%,31.53,1031.86,1027.97,1026.94,-20.54,-16.33,-4.21,31.64,1037.72,1054.43
2002/6/17,1007.27,1036.17,1007.27,1036.17,2.87%,31.44,1032.52,1028.04,1026.49,-18.67,-16.8,-1.88,44.41,981.63,1050.91
2002/6/18,1036.17,1040.83,1030.92,1037.14,0.09%,31.08,1033.23,1028.1,1026.13,-16.92,-16.82,-0.1,44.78,982.72,1048.18
2002/6/19,1037.14,1037.61,1017.88,1019.99,-1.65%,31.18,1031.19,1027.68,1023.14,-16.72,-16.8,0.08,39.71,985.05,1045.18
2002/6/20,1019.99,1023.33,1004.59,1006.29,-1.34%,31.68,1027.36,1026.83,1020.86,-17.47,-16.93,-0.54,36.19,987.28,1041.19
2002/6/21,1006.29,1006.29,985.65,989.14,-1.70%,32.65,1021.48,1024.27,1017.02,-19.23,-17.39,-1.83,32.32,1040.83,1035.8
2002/6/24,989.14,1002.11,970.85,992.72,0.36%,33.89,1017.06,1022.17,1013.21,-20.1,-17.93,-2.16,33.91,1039.73,1031.24
2002/6/25,992.72,1005.88,974.21,976.14,-1.67%,34.8,1010.76,1019.15,1009.47,-21.87,-18.72,-3.15,30.35,1036.97,1026.32
2002/6/26,976.14,977.43,952.92,973.52,-0.27%,36.11,1005.03,1014.7,1004.79,-23.22,-19.62,-3.6,29.82,1034.33,1021.61
2002/6/27,973.53,990.67,963.74,990.63,1.76%,36.49,1002.82,1014.09,1002.9,-22.65,-20.23,-2.42,37.52,1029.44,1017.91
2002/6/28,990.64,1001.79,988.31,989.6,-0.10%,36.18,1000.78,1013.51,1001.13,-22.03,-20.59,-1.44,37.25,1024.85,1014.04
2002/7/1,989.82,994.46,967.43,968.65,-2.12%,36.46,995.84,1005.16,994.38,-22.96,-21.06,-1.9,32.26,1020.53,1010.43
2002/7/2,968.65,968.65,945.54,948.07,-2.12%,37.21,988.49,992.24,985.48,-25.07,-21.86,-3.21,28.26,1016.48,1005.8
2002/7/3,948.09,954.3,934.87,953.96,0.62%,38.13,983.18,986.18,978.87,-25.97,-22.68,-3.28,30.9,1010.8,1001.01
2002/7/5,953.99,989.07,953.99,989.03,3.68%,37.18,984.08,986.23,977.15,-23.58,-22.86,-0.71,44.11,1003.21,999.0
2002/7/8,989.03,993.56,972.91,976.98,-1.22%,36.1,982.99,986.1,975.93,-22.4,-22.77,0.37,41.19,996.38,996.47
2002/7/9,976.98,979.63,951.71,952.83,-2.47%,35.67,978.35,984.51,971.94,-23.14,-22.84,-0.3,36.06,993.56,992.58
2002/7/10,952.83,956.34,920.29,920.47,-3.40%,35.99,969.44,980.2,966.37,-26.05,-23.48,-2.56,30.55,987.69,987.92
2002/7/11,920.47,929.16,900.94,927.38,0.75%,36.65,962.97,977.59,961.76,-27.47,-24.28,-3.19,32.91,979.6,983.28
